time_s,latency_ms
25.243551,7.1215
25.250675,7.1217
25.257798,7.1216
25.264923,7.1238
25.272066,7.1415
25.279190,7.1223
25.286313,7.1227
25.293438,7.1231
25.300562,7.1228
25.307705,7.1418
25.314932,7.2056
25.322056,7.1219
25.329202,7.1443
25.336325,7.1211
25.343450,7.1235
25.350573,7.1216
25.357696,7.1217
25.364824,7.1270
25.371950,7.1237
25.379073,7.1220
25.386197,7.1223
25.393455,7.2571
25.400591,7.1341
25.407724,7.1318
25.414848,7.1219
25.422030,7.1803
25.429156,7.1250
25.436309,7.1518
25.443447,7.1305
25.450643,7.1953
25.457815,7.1654
25.464946,7.1275
25.472072,7.1246
25.479199,7.1255
25.486323,7.1217
25.493446,7.1219
25.500570,7.1229
25.507695,7.1226
25.514820,7.1235
25.521965,7.1440
25.529135,7.1647
25.536261,7.1250
25.543385,7.1226
25.550528,7.1419
25.557653,7.1215
25.564804,7.1501
25.571936,7.1288
25.579062,7.1227
25.586187,7.1243
25.593313,7.1246
25.600439,7.1246
25.607563,7.1222
25.614687,7.1223
25.621809,7.1209
25.628934,7.1238
25.636123,7.1880
25.643247,7.1226
25.650371,7.1217
25.657494,7.1222
25.664620,7.1239
25.671744,7.1220
25.678867,7.1213
25.685991,7.1222
25.693113,7.1211
25.700239,7.1249
25.707366,7.1251
25.714500,7.1314
25.721628,7.1263
25.728752,7.1227
25.735879,7.1253
25.743072,7.1915
25.750196,7.1229
25.757318,7.1213
25.764442,7.1220
25.771566,7.1224
25.778692,7.1240
25.785817,7.1228
25.792941,7.1233
25.800083,7.1396
25.807226,7.1410
25.814352,7.1224
25.821475,7.1219
25.828609,7.1329
25.835737,7.1262
25.842862,7.1231
25.850035,7.1722
25.857159,7.1220
25.864284,7.1246
25.871408,7.1222
25.878532,7.1218
25.892490,13.9560
25.899633,7.1374
25.906796,7.1606
25.913951,7.1523
25.921096,7.1430
25.928276,7.1781
25.935463,7.1857
25.942655,7.1900
25.949809,7.1500
25.956951,7.1402
25.964083,7.1307
25.971312,7.2277
25.978456,7.1417
25.985589,7.1316
25.992724,7.1332
25.999857,7.1305
26.007004,7.1453
26.014160,7.1547
26.021291,7.1294
26.028423,7.1291
26.035636,7.2120
26.042820,7.1776
26.050006,7.1815
26.057238,7.2200
26.064398,7.1562
26.071570,7.1697
26.078703,7.1306
26.085839,7.1350
26.092976,7.1340
26.100161,7.1834
26.107313,7.1494
26.114461,7.1451
26.121591,7.1282
26.128722,7.1290
26.135867,7.1431
26.143000,7.1311
26.150131,7.1295
26.157262,7.1298
26.164395,7.1309
26.171527,7.1308
26.178661,7.1324
26.185790,7.1270
26.192919,7.1273
26.200050,7.1292
26.207219,7.1671
26.214351,7.1309
26.221483,7.1299
26.228697,7.2120
26.235870,7.1686
26.243014,7.1413
26.250148,7.1317
26.257277,7.1278
26.264407,7.1281
26.271534,7.1259
26.278662,7.1256
26.285806,7.1433
26.292942,7.1331
26.300077,7.1326
26.307251,7.1719
26.314390,7.1356
26.321665,7.2729
26.328848,7.1804
26.336050,7.1990
26.343229,7.1766
26.350396,7.1647
26.357565,7.1679
26.364812,7.2449
26.371945,7.1274
26.379074,7.1210
26.386196,7.1213
26.393318,7.1205
26.400441,7.1222
26.407564,7.1219
26.414689,7.1219
26.421947,7.2571
26.429069,7.1209
26.436193,7.1226
26.443315,7.1206
26.450448,7.1298
26.457569,7.1205
26.464691,7.1213
26.471817,7.1246
26.478949,7.1304
26.486085,7.1345
26.493222,7.1348
26.500357,7.1339
26.507552,7.1924
26.514706,7.1519
26.521920,7.2108
26.529071,7.1462
26.536246,7.1735
26.543384,7.1347
26.550536,7.1488
26.557695,7.1553
26.564853,7.1548
26.572010,7.1550
26.579141,7.1266
26.586280,7.1378
26.593412,7.1302
26.600545,7.1308
26.607675,7.1284
26.614814,7.1377
26.621963,7.1460
26.629117,7.1520
26.636352,7.2323
26.643577,7.2157
26.650784,7.2003
26.658005,7.2112
26.665182,7.1755
26.672340,7.1542
26.679490,7.1487
